event_time,amount,transactions_1h,billing_country_matches,card_age_days,hour_utc,is_fraud
2024-03-14T14:00:00,89.34,9,1,2413,14,0
2024-03-14T15:00:00,9.27,5,1,2306,15,0
2024-03-14T16:00:00,245.98,11,1,1443,16,0
2024-03-14T17:00:00,86.01,8,1,110,17,0
2024-03-14T18:00:00,233.45,3,1,755,18,0
2024-03-14T19:00:00,14.55,7,0,496,19,0
2024-03-14T20:00:00,209.34,3,1,1410,20,0
2024-03-14T21:00:00,331.97,12,1,1517,21,0
2024-03-14T22:00:00,23.86,10,1,1299,22,0
2024-03-14T23:00:00,172.31,9,1,23,23,0
2024-03-15T00:00:00,51.31,12,0,1256,0,0
2024-03-15T01:00:00,56.29,9,1,2271,1,0
2024-03-15T02:00:00,989.1,2,1,1772,2,0
2024-03-15T03:00:00,111.74,3,1,1240,3,0
2024-03-15T04:00:00,30.45,3,1,2189,4,0
2024-03-15T05:00:00,56.9,7,1,1216,5,0
2024-03-15T06:00:00,883.55,6,1,879,6,0
2024-03-15T07:00:00,15.35,9,1,1845,7,0
2024-03-15T08:00:00,374.95,11,1,2224,8,0
2024-03-15T09:00:00,290.1,2,1,1102,9,0
2024-03-15T10:00:00,138.15,5,1,1389,10,0
2024-03-15T11:00:00,336.8,8,1,487,11,0
2024-03-15T12:00:00,85.7,6,1,631,12,0
2024-03-15T13:00:00,10.91,5,0,2128,13,0
2024-03-15T14:00:00,487.65,12,1,489,14,0
2024-03-15T15:00:00,275.22,8,1,997,15,0
2024-03-15T16:00:00,292.07,2,1,2116,16,0
2024-03-15T17:00:00,103.75,3,1,2263,17,0
2024-03-15T18:00:00,10.9,12,1,1077,18,0
2024-03-15T19:00:00,96.71,8,1,2361,19,0
2024-03-15T20:00:00,1029.18,9,1,897,20,0
2024-03-15T21:00:00,103.99,11,1,54,21,0
2024-03-15T22:00:00,49.43,10,1,327,22,0
2024-03-15T23:00:00,62.53,3,1,247,23,0
2024-03-16T00:00:00,22.67,3,1,2199,0,0
2024-03-16T01:00:00,94.68,2,1,2192,1,0
2024-03-16T02:00:00,196.43,11,1,1717,2,0
2024-03-16T03:00:00,240.41,10,1,1382,3,0
2024-03-16T04:00:00,595.17,10,1,2117,4,0
2024-03-16T05:00:00,707.24,9,1,398,5,0
2024-03-16T06:00:00,872.89,12,1,2450,6,0
2024-03-16T07:00:00,260.85,2,0,1527,7,0
2024-03-16T08:00:00,23.36,11,1,1426,8,0
2024-03-16T09:00:00,22.68,2,1,1934,9,0
2024-03-16T10:00:00,10.76,1,1,23,10,0
2024-03-16T11:00:00,229.4,7,1,1830,11,0
2024-03-16T12:00:00,967.72,12,1,2057,12,0
2024-03-16T13:00:00,415.78,11,1,2441,13,0
2024-03-16T14:00:00,19.66,6,1,468,14,0
2024-03-16T15:00:00,48.69,12,1,275,15,0
2024-03-16T16:00:00,891.71,5,1,2044,16,0
2024-03-16T17:00:00,28.75,8,1,362,17,0
2024-03-16T18:00:00,755.56,9,1,5,18,0
2024-03-16T19:00:00,49.55,10,1,1812,19,0
2024-03-16T20:00:00,13.91,11,1,954,20,0
2024-03-16T21:00:00,42.83,9,0,580,21,0
2024-03-16T22:00:00,99.38,10,1,1173,22,0
2024-03-16T23:00:00,532.18,4,1,203,23,0
2024-03-17T00:00:00,160.58,2,1,900,0,0
2024-03-17T01:00:00,341.52,6,1,689,1,0
2024-03-17T02:00:00,736.41,8,1,1260,2,0
2024-03-17T03:00:00,293.7,11,1,2437,3,0
2024-03-17T04:00:00,42.67,7,1,1877,4,0
2024-03-17T05:00:00,691.31,9,1,1663,5,0
2024-03-17T06:00:00,102.73,4,1,1695,6,0
2024-03-17T07:00:00,71.4,9,1,1244,7,0
2024-03-17T08:00:00,9.22,6,1,2229,8,0
2024-03-17T09:00:00,23.45,5,1,2246,9,0
2024-03-17T10:00:00,761.74,7,1,1285,10,0
2024-03-17T11:00:00,347.36,10,1,952,11,0
2024-03-17T12:00:00,56.45,12,1,221,12,0
2024-03-17T13:00:00,170.0,3,1,2226,13,0
2024-03-17T14:00:00,306.85,11,1,2039,14,0
2024-03-17T15:00:00,55.54,12,1,525,15,0
2024-03-17T16:00:00,9.43,8,1,1253,16,0
2024-03-17T17:00:00,269.46,9,1,1584,17,0
2024-03-17T18:00:00,66.29,7,1,1023,18,0
2024-03-17T19:00:00,71.1,6,0,2285,19,0
2024-03-17T20:00:00,45.09,7,1,1312,20,0
2024-03-17T21:00:00,340.4,1,1,1451,21,0
2024-03-17T22:00:00,42.61,5,1,2116,22,0
2024-03-17T23:00:00,43.54,4,1,1034,23,0
2024-03-18T00:00:00,184.9,2,1,1619,0,0
2024-03-18T01:00:00,13.06,8,1,1386,1,0
2024-03-18T02:00:00,39.05,9,1,309,2,0
2024-03-18T03:00:00,40.16,6,1,2069,3,0
2024-03-18T04:00:00,120.26,7,1,11,4,0
2024-03-18T05:00:00,9.41,12,1,1020,5,0
2024-03-18T06:00:00,51.5,9,1,1020,6,0
2024-03-18T07:00:00,136.55,10,1,2285,7,0
2024-03-18T08:00:00,662.45,7,1,915,8,0
2024-03-18T09:00:00,637.21,8,1,1500,9,0
2024-03-18T10:00:00,135.34,1,1,617,10,0
2024-03-18T11:00:00,122.88,6,1,889,11,0
2024-03-18T12:00:00,24.83,3,1,514,12,0
2024-03-18T13:00:00,13.22,3,0,508,13,0
2024-03-18T14:00:00,92.08,7,0,2251,14,0
2024-03-18T15:00:00,17.09,7,1,1434,15,0
2024-03-18T16:00:00,30.72,5,1,739,16,0
2024-03-18T17:00:00,76.62,12,1,2121,17,0
2024-03-18T18:00:00,13.44,4,0,826,18,0
2024-03-18T19:00:00,13.82,1,0,1738,19,0
2024-03-18T20:00:00,36.31,7,1,2393,20,0
2024-03-18T21:00:00,930.65,1,1,1366,21,0
2024-03-18T22:00:00,112.93,4,1,1871,22,0
2024-03-18T23:00:00,800.56,6,1,1249,23,0
2024-03-19T00:00:00,22.29,5,1,406,0,0
2024-03-19T01:00:00,34.4,3,1,2339,1,0
2024-03-19T02:00:00,17.63,8,1,1803,2,0
2024-03-19T03:00:00,191.79,10,1,2293,3,0
2024-03-19T04:00:00,15.13,4,1,1582,4,0
2024-03-19T05:00:00,60.67,6,1,453,5,0
2024-03-19T06:00:00,171.01,8,1,302,6,0
2024-03-19T07:00:00,9.25,1,1,140,7,0
2024-03-19T08:00:00,133.17,8,1,1016,8,0
2024-03-19T09:00:00,598.57,10,1,2421,9,0
2024-03-19T10:00:00,436.96,4,1,1762,10,0
2024-03-19T11:00:00,20.09,2,1,1466,11,0
2024-03-19T12:00:00,15.1,8,1,383,12,0
2024-03-19T13:00:00,87.15,8,1,2141,13,0
2024-03-19T14:00:00,65.6,4,1,1836,14,0
2024-03-19T15:00:00,576.98,3,0,1446,15,0
2024-03-19T16:00:00,268.04,9,1,1201,16,0
2024-03-19T17:00:00,528.9,4,1,1891,17,0
2024-03-19T18:00:00,473.45,3,1,2335,18,0
2024-03-19T19:00:00,48.35,12,1,429,19,0
2024-03-19T20:00:00,233.58,12,1,2450,20,0
2024-03-19T21:00:00,18.47,7,1,2046,21,0
2024-03-19T22:00:00,836.48,11,1,1092,22,0
2024-03-19T23:00:00,578.11,5,1,1791,23,0
2024-03-20T00:00:00,338.84,10,1,278,0,0
2024-03-20T01:00:00,171.67,10,1,1465,1,0
2024-03-20T02:00:00,325.91,8,1,1267,2,0
2024-03-20T03:00:00,717.73,7,1,282,3,0
2024-03-20T04:00:00,21.83,6,1,1779,4,0
2024-03-20T05:00:00,136.61,3,1,2248,5,0
2024-03-20T06:00:00,56.26,7,1,900,6,0
2024-03-20T07:00:00,387.93,10,1,1268,7,0
2024-03-20T08:00:00,63.36,11,1,2282,8,0
2024-03-20T09:00:00,785.42,9,1,340,9,0
2024-03-20T10:00:00,74.0,10,1,1997,10,0
2024-03-20T11:00:00,75.61,12,1,1134,11,0
2024-03-20T12:00:00,72.73,6,1,2163,12,0
2024-03-20T13:00:00,36.43,12,1,1095,13,0
2024-03-20T14:00:00,21.16,10,1,602,14,0
2024-03-20T15:00:00,203.78,3,1,1972,15,0
2024-03-20T16:00:00,30.0,7,1,95,16,0
2024-03-20T17:00:00,90.69,9,1,1011,17,0
2024-03-20T18:00:00,11.03,9,1,1717,18,0
2024-03-20T19:00:00,19.6,10,1,1624,19,0
2024-03-20T20:00:00,25.44,12,1,1853,20,0
2024-03-20T21:00:00,194.45,4,1,1879,21,0
2024-03-20T22:00:00,118.23,7,1,2426,22,0
2024-03-20T23:00:00,10.53,9,1,305,23,0
2024-03-21T00:00:00,17.5,12,1,2007,0,0
2024-03-21T01:00:00,185.8,10,1,151,1,0
2024-03-21T02:00:00,817.74,11,1,778,2,0
2024-03-21T03:00:00,418.9,3,1,628,3,0
2024-03-21T04:00:00,67.31,11,1,278,4,0
2024-03-21T05:00:00,245.7,4,1,116,5,0
2024-03-21T06:00:00,24.47,8,1,93,6,0
2024-03-21T07:00:00,16.3,11,1,2057,7,0
2024-03-21T08:00:00,579.49,2,1,1674,8,0
2024-03-21T09:00:00,224.11,8,1,921,9,0
2024-03-21T10:00:00,529.14,11,1,136,10,0
2024-03-21T11:00:00,14.83,3,1,527,11,0
2024-03-21T12:00:00,82.15,7,1,757,12,0
2024-03-21T13:00:00,48.22,11,1,757,13,0
2024-03-21T14:00:00,311.14,11,1,1745,14,0
2024-03-21T15:00:00,11.53,2,1,2289,15,0
2024-03-21T16:00:00,28.43,4,1,65,16,0
2024-03-21T17:00:00,95.25,4,1,1658,17,0
2024-03-21T18:00:00,13.01,7,1,1505,18,0
2024-03-21T19:00:00,370.74,4,1,1597,19,0
2024-03-21T20:00:00,896.51,9,1,2158,20,0
2024-03-21T21:00:00,65.66,1,1,921,21,0
2024-03-21T22:00:00,258.91,4,1,108,22,0
2024-03-21T23:00:00,239.43,3,1,2217,23,0
2024-03-22T00:00:00,136.87,1,1,523,0,0
2024-03-22T01:00:00,954.04,5,1,1143,1,0
2024-03-22T02:00:00,50.58,2,1,1410,2,0
2024-03-22T03:00:00,371.66,3,0,2413,3,0
2024-03-22T04:00:00,825.25,11,1,1846,4,0
2024-03-22T05:00:00,73.44,11,1,1593,5,0
2024-03-22T06:00:00,29.24,10,1,643,6,0
2024-03-22T07:00:00,30.29,4,0,2407,7,0
2024-03-22T08:00:00,240.32,10,1,2012,8,0
2024-03-22T09:00:00,171.72,3,1,2443,9,0
2024-03-22T10:00:00,184.97,4,1,653,10,0
2024-03-22T11:00:00,59.39,12,1,900,11,0
2024-03-22T12:00:00,631.3,7,1,373,12,0
2024-03-22T13:00:00,107.3,6,1,2439,13,0
2024-03-22T14:00:00,84.09,1,1,425,14,0
2024-03-22T15:00:00,499.52,8,1,2052,15,0
2024-03-22T16:00:00,559.91,1,1,1282,16,0
2024-03-22T17:00:00,17.33,6,1,1018,17,0
2024-03-22T18:00:00,10.21,9,1,231,18,0
2024-03-22T19:00:00,13.61,12,1,151,19,0
2024-03-22T20:00:00,535.77,11,1,1364,20,0
2024-03-22T21:00:00,81.59,6,1,1922,21,0
2024-03-22T22:00:00,146.66,4,1,1380,22,0
2024-03-22T23:00:00,25.74,1,1,1611,23,0
2024-03-23T00:00:00,55.51,1,1,2103,0,0
2024-03-23T01:00:00,407.8,11,1,158,1,0
2024-03-23T02:00:00,40.44,3,1,1544,2,0
2024-03-23T03:00:00,247.88,12,1,283,3,0
2024-03-23T04:00:00,26.1,5,1,1335,4,0
2024-03-23T05:00:00,792.14,11,1,1627,5,0
2024-03-23T06:00:00,17.94,8,1,322,6,0
2024-03-23T07:00:00,107.83,6,1,1786,7,0
2024-03-23T08:00:00,889.57,2,1,2185,8,0
2024-03-23T09:00:00,34.7,10,1,2425,9,0
2024-03-23T10:00:00,142.99,9,1,1779,10,0
2024-03-23T11:00:00,150.83,7,1,1556,11,0
2024-03-23T12:00:00,873.47,10,1,1111,12,0
2024-03-23T13:00:00,38.29,10,1,1601,13,1
2024-03-23T14:00:00,598.82,11,1,303,14,0
2024-03-23T15:00:00,850.44,10,1,2168,15,0
2024-03-23T16:00:00,142.22,3,0,2439,16,0
2024-03-23T17:00:00,909.14,6,1,870,17,0
2024-03-23T18:00:00,1045.62,4,1,971,18,0
2024-03-23T19:00:00,104.78,3,1,1531,19,0
2024-03-23T20:00:00,142.93,7,1,1386,20,0
2024-03-23T21:00:00,559.31,11,1,358,21,0
2024-03-23T22:00:00,321.64,9,1,1419,22,0
2024-03-23T23:00:00,173.02,3,1,1077,23,0
2024-03-24T00:00:00,146.48,12,1,1146,0,0
2024-03-24T01:00:00,20.45,10,0,942,1,0
2024-03-24T02:00:00,612.24,6,1,2429,2,0
2024-03-24T03:00:00,223.97,7,1,2021,3,0
2024-03-24T04:00:00,161.8,2,1,972,4,0
2024-03-24T05:00:00,231.97,4,0,1731,5,0
2024-03-24T06:00:00,911.82,5,1,2195,6,0
2024-03-24T07:00:00,233.72,6,1,746,7,0
2024-03-24T08:00:00,1078.28,6,1,2223,8,0
2024-03-24T09:00:00,1044.07,4,1,2088,9,0
2024-03-24T10:00:00,21.56,10,1,1520,10,0
2024-03-24T11:00:00,255.81,11,1,1048,11,0
2024-03-24T12:00:00,1081.03,5,1,1839,12,0
2024-03-24T13:00:00,291.56,12,0,951,13,0
2024-03-24T14:00:00,399.14,6,0,411,14,0
2024-03-24T15:00:00,203.34,1,1,1020,15,0
2024-03-24T16:00:00,1002.41,1,1,1814,16,0
2024-03-24T17:00:00,11.88,10,1,2459,17,0
2024-03-24T18:00:00,704.86,12,1,1404,18,0
2024-03-24T19:00:00,26.78,2,1,2464,19,0
2024-03-24T20:00:00,119.38,10,1,885,20,0
2024-03-24T21:00:00,610.62,5,1,1564,21,0
2024-03-24T22:00:00,35.06,9,1,609,22,0
2024-03-24T23:00:00,16.44,6,1,788,23,0
2024-03-25T00:00:00,276.48,8,1,2198,0,0
2024-03-25T01:00:00,718.93,2,1,597,1,0
2024-03-25T02:00:00,111.5,5,1,1170,2,0
2024-03-25T03:00:00,27.85,11,1,1885,3,0
2024-03-25T04:00:00,625.49,9,1,558,4,0
2024-03-25T05:00:00,73.03,4,1,111,5,0
2024-03-25T06:00:00,252.75,6,1,1816,6,0
2024-03-25T07:00:00,54.13,1,1,2285,7,0
2024-03-25T08:00:00,13.4,11,1,1977,8,0
2024-03-25T09:00:00,26.8,12,1,36,9,0
2024-03-25T10:00:00,20.28,7,1,2308,10,0
2024-03-25T11:00:00,45.32,12,1,1093,11,0
2024-03-25T12:00:00,26.4,11,1,428,12,0
2024-03-25T13:00:00,50.68,2,1,514,13,0
2024-03-25T14:00:00,265.57,11,1,1813,14,0
2024-03-25T15:00:00,527.26,7,1,1848,15,0
2024-03-25T16:00:00,114.05,12,1,2418,16,0
2024-03-25T17:00:00,122.66,11,1,130,17,0
2024-03-25T18:00:00,28.34,3,1,1641,18,0
2024-03-25T19:00:00,17.48,9,1,1177,19,0
2024-03-25T20:00:00,24.13,10,1,2381,20,0
2024-03-25T21:00:00,115.02,10,0,2374,21,0
2024-03-25T22:00:00,80.24,9,1,974,22,0
2024-03-25T23:00:00,9.22,3,1,1522,23,0
2024-03-26T00:00:00,17.22,7,1,12,0,0
2024-03-26T01:00:00,92.54,1,1,2424,1,0
2024-03-26T02:00:00,11.66,8,1,205,2,0
2024-03-26T03:00:00,42.67,8,1,1350,3,0
2024-03-26T04:00:00,33.34,1,1,2350,4,0
2024-03-26T05:00:00,14.22,1,1,1454,5,0
2024-03-26T06:00:00,50.44,5,1,1424,6,0
2024-03-26T07:00:00,42.03,4,1,987,7,0
2024-03-26T08:00:00,394.76,9,1,1943,8,0
2024-03-26T09:00:00,58.82,9,1,1047,9,0
2024-03-26T10:00:00,21.74,4,1,137,10,0
2024-03-26T11:00:00,673.78,9,1,1211,11,0
2024-03-26T12:00:00,817.72,7,1,2425,12,0
2024-03-26T13:00:00,512.64,7,1,389,13,0
2024-03-26T14:00:00,102.66,8,1,2404,14,0
2024-03-26T15:00:00,36.31,11,1,1179,15,0
2024-03-26T16:00:00,644.14,3,1,493,16,0
2024-03-26T17:00:00,9.34,11,1,402,17,0
2024-03-26T18:00:00,46.48,5,1,872,18,0
2024-03-26T19:00:00,10.11,6,1,1039,19,0
2024-03-26T20:00:00,1085.19,9,1,1328,20,0
2024-03-26T21:00:00,13.15,12,1,918,21,0
2024-03-26T22:00:00,9.79,11,1,2147,22,0
2024-03-26T23:00:00,809.12,8,1,1687,23,0
2024-03-27T00:00:00,466.25,6,1,1238,0,0
2024-03-27T01:00:00,997.87,5,1,757,1,0
2024-03-27T02:00:00,63.92,6,1,2193,2,0
2024-03-27T03:00:00,37.37,10,1,903,3,0
2024-03-27T04:00:00,82.06,4,0,1140,4,0
2024-03-27T05:00:00,103.39,11,1,1240,5,0
2024-03-27T06:00:00,87.53,5,1,1392,6,0
2024-03-27T07:00:00,35.04,5,1,1381,7,0
2024-03-27T08:00:00,257.77,10,1,1795,8,0
2024-03-27T09:00:00,117.98,5,1,931,9,0
2024-03-27T10:00:00,9.77,7,1,2450,10,0
2024-03-27T11:00:00,21.39,9,1,1928,11,0
2024-03-27T12:00:00,356.34,4,1,2426,12,0
2024-03-27T13:00:00,27.34,2,1,852,13,0
2024-03-27T14:00:00,18.68,8,1,377,14,0
2024-03-27T15:00:00,650.2,10,1,946,15,0
2024-03-27T16:00:00,46.58,12,1,1693,16,0
2024-03-27T17:00:00,94.09,7,1,293,17,0
2024-03-27T18:00:00,640.26,1,1,799,18,0
2024-03-27T19:00:00,24.07,5,1,1084,19,0
2024-03-27T20:00:00,228.49,3,0,355,20,0
2024-03-27T21:00:00,25.85,2,1,1918,21,0
2024-03-27T22:00:00,119.3,11,1,1187,22,0
2024-03-27T23:00:00,303.01,9,1,477,23,0
2024-03-28T00:00:00,49.14,9,1,1415,0,0
2024-03-28T01:00:00,108.84,10,1,2132,1,0
2024-03-28T02:00:00,1021.23,9,1,1014,2,0
2024-03-28T03:00:00,296.76,7,1,1354,3,0
2024-03-28T04:00:00,13.49,12,1,2466,4,0
2024-03-28T05:00:00,9.98,3,1,2129,5,0
2024-03-28T06:00:00,528.94,2,1,1888,6,0
2024-03-28T07:00:00,214.26,4,1,279,7,0
2024-03-28T08:00:00,181.04,7,1,1997,8,0
2024-03-28T09:00:00,79.96,11,1,436,9,0
2024-03-28T10:00:00,13.05,12,1,1571,10,0
2024-03-28T11:00:00,19.73,4,0,2257,11,0
2024-03-28T12:00:00,12.99,3,1,2410,12,0
2024-03-28T13:00:00,24.76,2,1,407,13,0
2024-03-28T14:00:00,56.79,11,1,443,14,0
2024-03-28T15:00:00,467.04,6,1,77,15,0
2024-03-28T16:00:00,163.72,5,1,2465,16,0
2024-03-28T17:00:00,139.41,1,1,9,17,0
2024-03-28T18:00:00,65.52,11,1,246,18,0
2024-03-28T19:00:00,44.2,11,1,1857,19,0
2024-03-28T20:00:00,88.96,6,1,26,20,0
2024-03-28T21:00:00,1001.33,1,1,1410,21,0
2024-03-28T22:00:00,66.12,11,1,1111,22,0
2024-03-28T23:00:00,9.61,8,1,2194,23,0
2024-04-01T00:00:00,35.77,10,1,270,0,0
2024-04-01T01:00:00,143.03,6,1,2359,1,0
2024-04-01T02:00:00,59.6,6,1,708,2,0
2024-04-01T03:00:00,913.69,3,1,1203,3,0
2024-04-01T04:00:00,172.39,5,1,50,4,0
2024-04-01T05:00:00,12.85,1,1,367,5,0
2024-04-01T06:00:00,107.03,1,1,197,6,0
2024-04-01T07:00:00,15.13,10,1,258,7,0
2024-04-01T08:00:00,23.95,2,1,1897,8,0
2024-04-01T09:00:00,163.88,9,1,675,9,0
2024-04-01T10:00:00,71.98,9,1,1203,10,0
2024-04-01T11:00:00,64.96,3,1,1884,11,0
2024-04-01T12:00:00,107.71,8,1,189,12,0
2024-04-01T13:00:00,928.38,3,1,529,13,0
2024-04-01T14:00:00,403.1,3,1,1264,14,0
2024-04-01T15:00:00,120.1,11,1,83,15,0
2024-04-01T16:00:00,248.96,1,1,1083,16,0
2024-04-01T17:00:00,16.88,4,1,107,17,0
2024-04-01T18:00:00,360.16,3,1,2015,18,0
2024-04-01T19:00:00,44.23,9,1,1515,19,0
2024-04-01T20:00:00,642.56,10,1,1599,20,0
2024-04-01T21:00:00,13.49,11,1,1184,21,0
2024-04-01T22:00:00,45.76,3,1,1413,22,0
2024-04-01T23:00:00,47.13,3,1,2495,23,0
2024-04-02T00:00:00,79.23,1,1,1871,0,0
2024-04-02T01:00:00,34.48,2,1,1541,1,0
2024-04-02T02:00:00,15.04,9,0,570,2,0
2024-04-02T03:00:00,11.26,2,1,1196,3,0
2024-04-02T04:00:00,401.87,7,1,515,4,0
2024-04-02T05:00:00,11.52,2,1,1864,5,0
2024-04-02T06:00:00,28.89,1,1,1675,6,0
2024-04-02T07:00:00,66.66,8,1,2324,7,0
2024-04-02T08:00:00,11.33,1,1,2045,8,0
2024-04-02T09:00:00,759.05,6,1,625,9,0
2024-04-02T10:00:00,41.15,9,1,1488,10,0
2024-04-02T11:00:00,13.98,4,1,1769,11,0
2024-04-02T12:00:00,107.02,4,0,1720,12,0
2024-04-02T13:00:00,9.69,7,1,2231,13,0
2024-04-02T14:00:00,315.8,8,1,2089,14,0
2024-04-02T15:00:00,227.28,2,1,1217,15,0
2024-04-02T16:00:00,44.15,5,1,581,16,0
2024-04-02T17:00:00,18.92,1,0,1858,17,0
2024-04-02T18:00:00,189.51,11,1,721,18,0
2024-04-02T19:00:00,19.76,3,1,808,19,0
2024-04-02T20:00:00,968.01,8,0,2470,20,0
2024-04-02T21:00:00,478.34,12,1,1634,21,0
2024-04-02T22:00:00,10.99,7,1,911,22,0
2024-04-02T23:00:00,18.76,3,0,1214,23,0
2024-04-03T00:00:00,52.34,2,1,2156,0,0
2024-04-03T01:00:00,127.82,8,1,2446,1,0
2024-04-03T02:00:00,120.73,6,1,1500,2,0
2024-04-03T03:00:00,993.08,1,1,2480,3,0
2024-04-03T04:00:00,109.4,7,0,1955,4,0
2024-04-03T05:00:00,105.68,2,1,660,5,0
2024-04-03T06:00:00,42.35,4,1,432,6,0
2024-04-03T07:00:00,40.48,10,1,503,7,0
2024-04-03T08:00:00,118.38,3,1,1219,8,0
2024-04-03T09:00:00,18.14,12,1,2318,9,0
2024-04-03T10:00:00,224.53,5,1,1338,10,0
2024-04-03T11:00:00,208.59,5,1,1391,11,0
2024-04-03T12:00:00,12.99,7,1,2436,12,0
2024-04-03T13:00:00,210.71,5,1,505,13,0
2024-04-03T14:00:00,973.1,1,1,1393,14,0
2024-04-03T15:00:00,138.0,1,1,185,15,0
2024-04-03T16:00:00,13.92,11,1,394,16,0
2024-04-03T17:00:00,10.63,3,1,2387,17,0
2024-04-03T18:00:00,193.76,7,1,1447,18,0
2024-04-03T19:00:00,501.59,7,1,2297,19,0
2024-04-03T20:00:00,30.93,5,1,1509,20,0
2024-04-03T21:00:00,255.66,7,1,719,21,0
2024-04-03T22:00:00,496.98,2,1,1330,22,0
2024-04-03T23:00:00,140.74,10,1,1383,23,0
2024-04-04T00:00:00,63.18,6,1,1931,0,0
2024-04-04T01:00:00,632.11,5,1,1042,1,0
2024-04-04T02:00:00,333.57,10,1,1965,2,0
2024-04-04T03:00:00,19.78,4,1,1149,3,0
2024-04-04T04:00:00,209.61,5,1,2438,4,0
2024-04-04T05:00:00,183.48,11,1,513,5,0
2024-04-04T06:00:00,284.21,7,1,2486,6,0
2024-04-04T07:00:00,404.87,3,1,990,7,0
2024-04-04T08:00:00,32.68,1,1,2264,8,0
2024-04-04T09:00:00,16.89,10,1,57,9,0
2024-04-04T10:00:00,198.42,7,1,1859,10,0
2024-04-04T11:00:00,23.02,1,1,630,11,0
2024-04-04T12:00:00,40.69,9,1,1950,12,0
2024-04-04T13:00:00,572.0,6,1,798,13,0
2024-04-04T14:00:00,460.39,6,1,2382,14,0
2024-04-04T15:00:00,470.03,5,1,1222,15,0
2024-04-04T16:00:00,48.6,9,1,421,16,0
2024-04-04T17:00:00,130.99,12,1,536,17,0
2024-04-04T18:00:00,83.01,8,1,1124,18,0
2024-04-04T19:00:00,106.6,6,1,886,19,0
2024-04-04T20:00:00,42.77,4,1,814,20,0
2024-04-04T21:00:00,883.28,4,0,2297,21,0
2024-04-04T22:00:00,766.3,1,1,1647,22,0
2024-04-04T23:00:00,11.98,10,1,1995,23,0
2024-04-05T00:00:00,79.03,5,1,414,0,0
2024-04-05T01:00:00,289.46,10,1,107,1,0
2024-04-05T02:00:00,53.55,1,1,1355,2,0
2024-04-05T03:00:00,372.34,1,1,929,3,0
2024-04-05T04:00:00,448.2,4,1,1797,4,0
2024-04-05T05:00:00,867.7,4,0,2285,5,0
2024-04-05T06:00:00,33.98,7,1,2031,6,0
2024-04-05T07:00:00,87.22,1,1,756,7,0
2024-04-05T08:00:00,93.91,8,1,2319,8,0
2024-04-05T09:00:00,19.55,12,1,830,9,0
2024-04-05T10:00:00,184.8,4,1,185,10,0
2024-04-05T11:00:00,20.07,12,1,1932,11,0
2024-04-05T12:00:00,113.89,3,1,583,12,0
2024-04-05T13:00:00,726.8,10,1,1475,13,0
2024-04-05T14:00:00,41.33,8,1,185,14,0
2024-04-05T15:00:00,381.59,5,1,690,15,0
2024-04-05T16:00:00,142.42,2,0,396,16,0
2024-04-05T17:00:00,9.25,5,1,871,17,0
2024-04-05T18:00:00,21.37,5,1,1488,18,0
2024-04-05T19:00:00,63.94,3,1,2013,19,0
2024-04-05T20:00:00,623.05,12,1,745,20,0
2024-04-05T21:00:00,322.23,9,1,722,21,0
2024-04-05T22:00:00,29.09,10,1,815,22,0
2024-04-05T23:00:00,42.91,2,1,2095,23,0
2024-04-06T00:00:00,51.38,7,1,564,0,0
2024-04-06T01:00:00,163.04,1,1,2245,1,0
2024-04-06T02:00:00,97.5,10,1,2330,2,0
2024-04-06T03:00:00,572.59,11,0,891,3,0
2024-04-06T04:00:00,558.29,9,1,1688,4,0
2024-04-06T05:00:00,137.7,6,1,1626,5,0
2024-04-06T06:00:00,88.32,7,0,2358,6,0
2024-04-06T07:00:00,131.15,5,1,1318,7,0
2024-04-06T08:00:00,23.8,7,1,1838,8,0
2024-04-06T09:00:00,54.24,8,1,57,9,0
2024-04-06T10:00:00,47.83,10,1,1784,10,0
2024-04-06T11:00:00,219.63,12,1,67,11,0
2024-04-06T12:00:00,118.34,7,1,2214,12,0
2024-04-06T13:00:00,90.27,7,1,1342,13,0
2024-04-06T14:00:00,183.02,7,1,2401,14,0
2024-04-06T15:00:00,883.75,1,1,432,15,0
2024-04-06T16:00:00,38.92,5,1,361,16,0
2024-04-06T17:00:00,154.54,1,0,1981,17,0
2024-04-06T18:00:00,9.49,6,1,1224,18,0
2024-04-06T19:00:00,29.93,10,1,1857,19,0
2024-04-06T20:00:00,431.79,5,1,1678,20,0
2024-04-06T21:00:00,31.08,11,1,1240,21,0
2024-04-06T22:00:00,120.53,6,0,1452,22,0
2024-04-06T23:00:00,106.58,5,1,391,23,0
2024-04-07T00:00:00,524.92,5,1,2102,0,0
2024-04-07T01:00:00,396.33,2,1,2120,1,0
2024-04-07T02:00:00,47.21,8,1,2413,2,0
2024-04-07T03:00:00,70.98,11,1,2325,3,0
2024-04-07T04:00:00,184.84,9,1,610,4,0
2024-04-07T05:00:00,305.52,6,1,1164,5,0
2024-04-07T06:00:00,210.78,1,1,1355,6,0
2024-04-07T07:00:00,264.22,6,1,1489,7,0
2024-04-07T08:00:00,10.24,5,0,1670,8,0
2024-04-07T09:00:00,758.58,8,1,261,9,0
2024-04-07T10:00:00,85.75,5,0,633,10,0
2024-04-07T11:00:00,188.14,12,1,1570,11,0
2024-04-07T12:00:00,25.11,8,1,733,12,0
2024-04-07T13:00:00,48.93,11,1,1982,13,0
